Date,residual,fitted
2018-01-16,0.0024108887,0.46471703
2018-01-17,0.0024719238,0.4626385
2018-01-18,0.0025634766,0.46147883
2018-01-19,0.0026550293,0.4611994
2018-01-20,0.0026245117,0.4608971
2018-01-21,0.0026550293,0.4600078
2018-01-22,0.0028076172,0.45945656
2018-01-23,0.00289917,0.45858967
2018-01-24,0.0028686523,0.45738947
2018-01-25,0.0030212402,0.4559356
2018-01-26,0.0030517578,0.45623648
2018-01-27,0.0030822754,0.4562465
2018-01-28,0.0031433105,0.4509002
2018-01-29,0.0032958984,0.4497453
2018-01-30,0.0032958984,0.4482571
2018-01-31,0.0033874512,0.44708407
2018-02-01,0.003326416,0.44198906
2018-02-02,0.003479004,0.439633
2018-02-03,0.0035095215,0.4363681
2018-02-04,0.0034484863,0.43365252
2018-02-05,0.0035095215,0.4324776
2018-02-06,0.003540039,0.43159926
2018-02-07,0.0036315918,0.43101752
2018-02-08,0.0036621094,0.43103373
2018-02-09,0.0036315918,0.43162453
2018-02-10,0.0036010742,0.43280423
2018-02-11,0.0036315918,0.43311942
2018-02-12,0.003753662,0.4313556
2018-02-13,0.0037841797,0.42927945
2018-02-14,0.00390625,0.42781603
2018-02-15,0.003967285,0.42545235
2018-02-16,0.0040283203,0.42486537
2018-02-17,0.004119873,0.4231001
2018-02-18,0.0042419434,0.42223608
2018-02-19,0.004272461,0.4231435
2018-02-20,0.004272461,0.4225489
2018-02-21,0.0043640137,0.41660702
2018-02-22,0.004425049,0.41482365
2018-02-23,0.0043640137,0.4139191
2018-02-24,0.0043945312,0.41362298
2018-02-25,0.004425049,0.4160248
2018-02-26,0.0045776367,0.41427243
2018-02-27,0.0047302246,0.40565932
2018-02-28,0.0047302246,0.40326703
2018-03-01,0.004760742,0.40297806
2018-03-02,0.0048217773,0.40120566
2018-03-03,0.0049438477,0.400046
2018-03-04,0.005004883,0.39826596
2018-03-05,0.0050354004,0.39767373
2018-03-06,0.005126953,0.3944198
2018-03-07,0.0052490234,0.3914653
2018-03-08,0.005279541,0.3902856
2018-03-09,0.0054626465,0.3894397
2018-03-10,0.0054626465,0.38825
2018-03-11,0.0055236816,0.3888594
2018-03-12,0.0055236816,0.39035523
2018-03-13,0.005554199,0.38977158
2018-03-14,0.005554199,0.389166
2018-03-15,0.0051574707,0.39113772
2018-03-16,0.0052490234,0.38968337
2018-03-17,0.0053710938,0.38792145
2018-03-18,0.005493164,0.38706124
2018-03-19,0.0056152344,0.38590968
2018-03-20,0.00579834,0.3841654
2018-03-21,0.0059814453,0.38152516
2018-03-22,0.006011963,0.38034022
2018-03-23,0.006011963,0.38033974
2018-03-24,0.0060424805,0.38035452
2018-03-25,0.006072998,0.38186133
2018-03-26,0.006072998,0.3830558
2018-03-27,0.0062561035,0.37952387
2018-03-28,0.0061950684,0.37711585
2018-03-29,0.006225586,0.37621987
2018-03-30,0.0064086914,0.3753792
2018-03-31,0.0065612793,0.37363303
2018-04-01,0.006591797,0.3724481
2018-04-02,0.006652832,0.37157214
2018-04-03,0.0067749023,0.3698107
2018-04-04,0.0067749023,0.36921751
2018-04-05,0.00680542,0.3686291
2018-04-06,0.006866455,0.36775172
2018-04-07,0.006958008,0.3656932
2018-04-08,0.007019043,0.364514
2018-04-09,0.0071411133,0.36394846
2018-04-10,0.007171631,0.36306584
2018-04-11,0.0072631836,0.36129534
2018-04-12,0.007293701,0.36100018
2018-04-13,0.007293701,0.3619038
2018-04-14,0.007293701,0.36488545
2018-04-15,0.007293701,0.3639952
2018-04-16,0.0074768066,0.3595749
2018-04-17,0.007598877,0.35721314
2018-04-18,0.007659912,0.35544312
2018-04-19,0.0076904297,0.35515273
2018-04-20,0.0078125,0.35458338
2018-04-21,0.007873535,0.3531195
2018-04-22,0.00793457,0.35194266
2018-04-23,0.007965088,0.35195267
2018-04-24,0.007965088,0.35195506
2018-04-25,0.008026123,0.35285914
2018-04-26,0.008026123,0.35286152
2018-04-27,0.008148193,0.3502108
2018-04-28,0.008239746,0.34874213
2018-04-29,0.008331299,0.34757674
2018-04-30,0.008422852,0.3467046
2018-05-01,0.008514404,0.3455373
2018-05-02,0.008514404,0.34613144
2018-05-03,0.008575439,0.3458501
2018-05-04,0.008605957,0.34556544
2018-05-05,0.008880615,0.34086382
2018-05-06,0.00894165,0.33909857
2018-05-07,0.009002686,0.33970273
2018-05-08,0.008972168,0.34029973
2018-05-09,0.009033203,0.3400184
2018-05-10,0.008972168,0.34208643
2018-05-11,0.009063721,0.3409201
2018-05-12,0.009155273,0.33946145
2018-05-13,0.009338379,0.33652127
2018-05-14,0.009490967,0.33417618
2018-05-15,0.009521484,0.33359063
2018-05-16,0.009643555,0.33213055
2018-05-17,0.009735107,0.33125937
2018-05-18,0.00970459,0.33155692
2018-05-19,0.009796143,0.33128035
2018-05-20,0.009857178,0.3304006
2018-05-21,0.0099487305,0.32983363
2018-05-22,0.009979248,0.32953513
2018-05-23,0.010009766,0.32865775
2018-05-24,0.010040283,0.32807457
2018-05-25,0.010192871,0.32662213
2018-05-26,0.010345459,0.3242761
2018-05-27,0.010375977,0.32398427
2018-05-28,0.010406494,0.32399094
2018-05-29,0.010437012,0.32459366
2018-05-30,0.010467529,0.3240105
2018-05-31,0.010620117,0.3216716
2018-06-01,0.0107421875,0.32080567
2018-06-02,0.0107421875,0.32140696
2018-06-03,0.0107421875,0.3214079
2018-06-04,0.010864258,0.32084
2018-06-05,0.011047363,0.31820405
2018-06-06,0.011199951,0.31557333
2018-06-07,0.011291504,0.31410563
2018-06-08,0.011352539,0.3144132
2018-06-09,0.011291504,0.31529868
2018-06-10,0.011383057,0.31502736
2018-06-11,0.011444092,0.31473887
2018-06-12,0.011260986,0.31797516
2018-06-13,0.011230469,0.31915963
2018-06-14,0.011352539,0.31561434
2018-06-15,0.011016846,0.3134228
2018-06-16,0.011199951,0.31347048
2018-06-17,0.011352539,0.3138224
2018-06-18,0.0115356445,0.31327355
2018-06-19,0.011688232,0.31242287
2018-06-20,0.011810303,0.3112675
2018-06-21,0.011962891,0.3104173
2018-06-22,0.011993408,0.310125
2018-06-23,0.011993408,0.31073153
2018-06-24,0.012023926,0.3107344
2018-06-25,0.0121154785,0.30986464
2018-06-26,0.012237549,0.30870354
2018-06-27,0.012207031,0.3095895
2018-06-28,0.012023926,0.31252778
2018-06-29,0.012023926,0.31342185
2018-06-30,0.012176514,0.31226885
2018-07-01,0.012329102,0.31052458
2018-07-02,0.012298584,0.31052315
2018-07-03,0.012329102,0.3105322
2018-07-04,0.012390137,0.3108431
2018-07-05,0.012329102,0.31231177
2018-07-06,0.012145996,0.31554854
2018-07-07,0.012145996,0.31585705
2018-07-08,0.012451172,0.31235182
2018-07-09,0.012542725,0.3108946
2018-07-10,0.012664795,0.30972445
2018-07-11,0.01260376,0.31061375
2018-07-12,0.012542725,0.3120886
2018-07-13,0.012573242,0.31239188
2018-07-14,0.01260376,0.31239855
2018-07-15,0.012573242,0.31298888
2018-07-16,0.012542725,0.31387436
2018-07-17,0.012634277,0.3127085
2018-07-18,0.01171875,0.31212962
2018-07-19,0.0126953125,0.31272376
2018-07-20,0.012573242,0.315076
2018-07-21,0.012817383,0.31097662
2018-07-22,0.0128479,0.3109795
2018-07-23,0.012786865,0.31245482
2018-07-24,0.012756348,0.31363642
2018-07-25,0.012786865,0.31305182
2018-07-26,0.012908936,0.31248534
2018-07-27,0.01184082,0.31336558
2018-07-28,0.012817383,0.31336558
2018-07-29,0.01272583,0.31512368
2018-07-30,0.012969971,0.31221402
2018-07-31,0.013061523,0.31074536
2018-08-01,0.013122559,0.31046116
2018-08-02,0.013183594,0.3095914
2018-08-03,0.013092041,0.31105816
2018-08-04,0.013122559,0.3110677
2018-08-05,0.013183594,0.3113743
2018-08-06,0.012969971,0.31489527
2018-08-07,0.013122559,0.31315196
2018-08-08,0.013366699,0.3099357
2018-08-09,0.013549805,0.30730546
2018-08-10,0.013549805,0.30730927
2018-08-11,0.013397217,0.31024373
2018-08-12,0.0134887695,0.3090812
2018-08-13,0.013702393,0.30645335
2018-08-14,0.013671875,0.30644047
2018-08-15,0.013549805,0.30849946
2018-08-16,0.013366699,0.3111397
2018-08-17,0.013458252,0.31056368
2018-08-18,0.013519287,0.30998194
2018-08-19,0.013641357,0.30823052
2018-08-20,0.013793945,0.30558646
2018-08-21,0.01373291,0.30556595
2018-08-22,0.013427734,0.30458415
2018-08-23,0.013671875,0.30256045
2018-08-24,0.013885498,0.3011309
2018-08-25,0.014038086,0.30057824
2018-08-26,0.013885498,0.3041178
2018-08-27,0.014160156,0.30151427
2018-08-28,0.014434814,0.29860413
2018-08-29,0.014526367,0.297732
2018-08-30,0.01461792,0.29686797
2018-08-31,0.014373779,0.3003813
2018-09-01,0.014434814,0.29950583
2018-09-02,0.014709473,0.29600346
2018-09-03,0.014923096,0.29337275
2018-09-04,0.014923096,0.2927786
2018-09-05,0.014923096,0.29307282
2018-09-06,0.014923096,0.29307282
2018-09-07,0.014770508,0.29512322
2018-09-08,0.014892578,0.29396307
2018-09-09,0.0152282715,0.28958094
2018-09-10,0.015380859,0.2872411
2018-09-11,0.015319824,0.28781664
2018-09-12,0.015197754,0.28957903
2018-09-13,0.015258789,0.2892915
2018-09-14,0.015319824,0.2890073
2018-09-15,0.015106201,0.29163802
2018-09-16,0.015319824,0.28931487
2018-09-17,0.015594482,0.2861005
2018-09-18,0.015472412,0.2869693
2018-09-19,0.015289307,0.2896043
2018-09-20,0.015563965,0.28699362
2018-09-21,0.015960693,0.28232586
2018-09-22,0.016021729,0.28144848
2018-09-23,0.015960693,0.2823273
2018-09-24,0.015991211,0.28204453
2018-09-25,0.01586914,0.2840935
2018-09-26,0.015686035,0.28643048
2018-09-27,0.015930176,0.28351843
2018-09-28,0.016113281,0.2814814
2018-09-29,0.01638794,0.2782737
2018-09-30,0.016662598,0.27477515
2018-10-01,0.01675415,0.27360165
2018-10-02,0.016693115,0.27388394
2018-10-03,0.016571045,0.27593958
2018-10-04,0.016448975,0.2776972
2018-10-05,0.016662598,0.27596724
2018-10-06,0.016784668,0.27391303
2018-10-07,0.016815186,0.27302754
2018-10-08,0.016815186,0.27361834
2018-10-09,0.016723633,0.2744943
2018-10-10,0.016723633,0.27479565
2018-10-11,0.016967773,0.27247107
2018-10-12,0.01727295,0.26868117
2018-10-13,0.017303467,0.26809275
2018-10-14,0.01739502,0.2672292
2018-10-15,0.017456055,0.26694596
2018-10-16,0.017425537,0.26753056
2018-10-17,0.017303467,0.26928484
2018-10-18,0.017364502,0.26930487
2018-10-19,0.017730713,0.26552832
2018-10-20,0.017669678,0.26581728
2018-10-21,0.017547607,0.26756775
2018-10-22,0.017822266,0.2652551
2018-10-23,0.017974854,0.26351893
2018-10-24,0.018127441,0.26206362
2018-10-25,0.01828003,0.26061642
2018-10-26,0.01828003,0.26061642
2018-10-27,0.018249512,0.26091063
2018-10-28,0.018341064,0.26003754
2018-10-29,0.018493652,0.25829566
2018-10-30,0.018676758,0.25625288
2018-10-31,0.01876831,0.25567973
2018-11-01,0.018951416,0.25423872
2018-11-02,0.018951416,0.2542435
2018-11-03,0.018859863,0.25600922
2018-11-04,0.018829346,0.2568971
2018-11-05,0.018920898,0.25632393
2018-11-06,0.018951416,0.25632727
2018-11-07,0.018981934,0.25604546
2018-11-08,0.019256592,0.2534386
2018-11-09,0.019683838,0.2481929
2018-11-10,0.019683838,0.24759066
2018-11-11,0.019805908,0.24612534
2018-11-12,0.019805908,0.24493182
2018-11-13,0.01965332,0.24549115
2018-11-14,0.019683838,0.24519837
2018-11-15,0.019805908,0.24404347
2018-11-16,0.019836426,0.24375069
2018-11-17,0.019897461,0.24347174
2018-11-18,0.020141602,0.24144804
2018-11-19,0.02017212,0.24086392
2018-11-20,0.019897461,0.24376357
2018-11-21,0.01940918,0.24900258
2018-11-22,0.019195557,0.25192893
2018-11-23,0.019866943,0.24555075
2018-11-24,0.020141602,0.24264586
2018-11-25,0.02017212,0.24205792
2018-11-26,0.020385742,0.24032891
2018-11-27,0.020568848,0.23859417
2018-11-28,0.020355225,0.24062407
2018-11-29,0.020843506,0.23658192
2018-11-30,0.021087646,0.23396266
2018-12-01,0.021118164,0.23337758
2018-12-02,0.020935059,0.23541462
2018-12-03,0.02130127,0.23283255
2018-12-04,0.021484375,0.23080552
2018-12-05,0.021820068,0.22791302
2018-12-06,0.022094727,0.22530425
2018-12-07,0.022125244,0.22501004
2018-12-08,0.02218628,0.22502673
2018-12-09,0.022125244,0.22590983
2018-12-10,0.022155762,0.2265116
2018-12-11,0.02230835,0.22536337
2018-12-12,0.022521973,0.22304595
2018-12-13,0.021881104,0.22345126
2018-12-14,0.021759033,0.22490466
2018-12-15,0.022338867,0.22149622
2018-12-16,0.02279663,0.21923697
2018-12-17,0.023132324,0.2172476
2018-12-18,0.023376465,0.2158314
2018-12-19,0.023529053,0.21527779
2018-12-20,0.023498535,0.21586812
2018-12-21,0.023406982,0.217332
2018-12-22,0.024139404,0.21157134
2018-12-23,0.024536133,0.20780957
2018-12-24,0.02468872,0.20635378
2018-12-25,0.024719238,0.2060715
2018-12-26,0.024871826,0.20551741
2018-12-27,0.025054932,0.20437586
2018-12-28,-0.019226074,0.19084466
2018-12-29,-0.019744873,0.19129145
2018-12-30,-0.018859863,0.19185889
2018-12-31,-0.018798828,0.1918813
2019-01-01,-0.018432617,0.19227803
2019-01-02,-0.017364502,0.19259655
2019-01-03,-0.017364502,0.19289362
2019-01-04,-0.016296387,0.19321549
2019-01-05,-0.015533447,0.19344485
2019-01-06,-0.015533447,0.1937424
2019-01-07,-0.013366699,0.19439375
2019-01-08,-0.013244629,0.1947285
2019-01-09,-0.012512207,0.19495165
2019-01-10,-0.010528564,0.1958338
2019-01-11,-0.010528564,0.1958338
2019-01-12,-0.008605957,0.1964041
2019-01-13,-0.007385254,0.19707024
2019-01-14,-0.007385254,0.19707024
2019-01-15,-0.0040283203,0.19837439
